target,feature,weight
pump_1_flow_m3h,pump_1_flow_m3h_lag17,-0.1435670846521125
pump_1_flow_m3h,pump_2_flow_m3h_lag17,-0.11751244988175227
pump_1_flow_m3h,pump_3_flow_m3h_lag17,-0.12529275501767145
pump_1_flow_m3h,pump_4_flow_m3h_lag17,-0.10966388137560337
pump_1_flow_m3h,tank_level_m3_lag18,-0.006262308646467447
pump_1_flow_m3h,total_pump_power_kw_lag18,-0.015982737169179098
pump_1_flow_m3h,pump_1_flow_m3h_lag18,0.0027447548581878978
pump_1_flow_m3h,pump_2_flow_m3h_lag18,0.010385364380979145
pump_1_flow_m3h,pump_3_flow_m3h_lag18,0.03721382308118193
pump_1_flow_m3h,pump_4_flow_m3h_lag18,0.020382344376068555
pump_1_flow_m3h,tank_level_m3_lag19,0.005485455202599129
pump_1_flow_m3h,total_pump_power_kw_lag19,-0.1540591672001111
pump_1_flow_m3h,pump_1_flow_m3h_lag19,0.12077353602968073
pump_1_flow_m3h,pump_2_flow_m3h_lag19,0.09815605830330898
pump_1_flow_m3h,pump_3_flow_m3h_lag19,0.11413588941648642
pump_1_flow_m3h,pump_4_flow_m3h_lag19,0.0961519355178751
pump_1_flow_m3h,tank_level_m3_lag20,0.021572782045768752
pump_1_flow_m3h,total_pump_power_kw_lag20,-0.24322195495136434
pump_1_flow_m3h,pump_1_flow_m3h_lag20,0.17867108029696033
pump_1_flow_m3h,pump_2_flow_m3h_lag20,0.10744112580011098
pump_1_flow_m3h,pump_3_flow_m3h_lag20,0.15075602811798944
pump_1_flow_m3h,pump_4_flow_m3h_lag20,0.1156910852814847
pump_1_flow_m3h,tank_level_m3_lag21,-0.007907899192565498
pump_1_flow_m3h,total_pump_power_kw_lag21,-0.1282998618371537
pump_1_flow_m3h,pump_1_flow_m3h_lag21,0.06507772993609065
pump_1_flow_m3h,pump_2_flow_m3h_lag21,0.1194805577826413
pump_1_flow_m3h,pump_3_flow_m3h_lag21,0.028895705189212254
pump_1_flow_m3h,pump_4_flow_m3h_lag21,0.05199845636234596
pump_1_flow_m3h,tank_level_m3_lag22,-0.015958137059021937
pump_1_flow_m3h,total_pump_power_kw_lag22,-0.16158754789596572
pump_1_flow_m3h,pump_1_flow_m3h_lag22,0.09644489062426057
pump_1_flow_m3h,pump_2_flow_m3h_lag22,0.1170625442002666
pump_1_flow_m3h,pump_3_flow_m3h_lag22,0.06575482040441069
pump_1_flow_m3h,pump_4_flow_m3h_lag22,0.08148621985315757
pump_1_flow_m3h,tank_level_m3_lag23,0.0027052182860376334
pump_1_flow_m3h,total_pump_power_kw_lag23,-0.20943759869676135
pump_1_flow_m3h,pump_1_flow_m3h_lag23,0.06300506958762153
pump_1_flow_m3h,pump_2_flow_m3h_lag23,0.13052372141612556
pump_1_flow_m3h,pump_3_flow_m3h_lag23,0.1480873893840029
pump_1_flow_m3h,pump_4_flow_m3h_lag23,0.13317532838575372
pump_1_flow_m3h,tank_level_m3_lag24,0.003925691680751825
pump_1_flow_m3h,total_pump_power_kw_lag24,-0.08224843111669845
pump_1_flow_m3h,pump_1_flow_m3h_lag24,0.053300081254756305
pump_1_flow_m3h,pump_2_flow_m3h_lag24,0.010798631572540754
pump_1_flow_m3h,pump_3_flow_m3h_lag24,0.07635575398154357
pump_1_flow_m3h,pump_4_flow_m3h_lag24,0.04169186029863337
pump_1_flow_m3h,outflow_m3h_current,0.008730158192006218
pump_1_flow_m3h,pump_1_setpoint_percent_current,0.2648787410355161
pump_1_flow_m3h,pump_2_setpoint_percent_current,-0.0011817230906830956
pump_1_flow_m3h,pump_3_setpoint_percent_current,-0.003476465205780342
pump_1_flow_m3h,pump_4_setpoint_percent_current,-0.0006113748848497885
pump_1_flow_m3h,intercept,-0.08831273425869224
pump_2_flow_m3h,tank_level_m3_lag1,0.01022028194307306
pump_2_flow_m3h,total_pump_power_kw_lag1,0.1749317501282453
pump_2_flow_m3h,pump_1_flow_m3h_lag1,-0.13868684079984686
pump_2_flow_m3h,pump_2_flow_m3h_lag1,-0.10515502911861292
pump_2_flow_m3h,pump_3_flow_m3h_lag1,-0.13045435012826648
pump_2_flow_m3h,pump_4_flow_m3h_lag1,-0.08062402174953232
pump_2_flow_m3h,tank_level_m3_lag2,-0.0009259013420112958
pump_2_flow_m3h,total_pump_power_kw_lag2,-0.04528628763554289
pump_2_flow_m3h,pump_1_flow_m3h_lag2,0.005815948641163318
pump_2_flow_m3h,pump_2_flow_m3h_lag2,0.018249613679351795
pump_2_flow_m3h,pump_3_flow_m3h_lag2,-0.0008575587941311094
pump_2_flow_m3h,pump_4_flow_m3h_lag2,0.03270143723716776
pump_2_flow_m3h,tank_level_m3_lag3,-0.019280489560933763
pump_2_flow_m3h,total_pump_power_kw_lag3,-0.05112437939999166
pump_2_flow_m3h,pump_1_flow_m3h_lag3,0.0422226553893714
pump_2_flow_m3h,pump_2_flow_m3h_lag3,0.01965851710369519
pump_2_flow_m3h,pump_3_flow_m3h_lag3,0.02918905156643553
pump_2_flow_m3h,pump_4_flow_m3h_lag3,0.03608339511470634
pump_2_flow_m3h,tank_level_m3_lag4,0.0029735924987789736
pump_2_flow_m3h,total_pump_power_kw_lag4,-0.1457995234052636
pump_2_flow_m3h,pump_1_flow_m3h_lag4,0.07810263679387786
pump_2_flow_m3h,pump_2_flow_m3h_lag4,0.06071673131491209
pump_2_flow_m3h,pump_3_flow_m3h_lag4,0.09822405630476116
pump_2_flow_m3h,pump_4_flow_m3h_lag4,0.06724926910125835
pump_2_flow_m3h,tank_level_m3_lag5,0.009821216348659834
pump_2_flow_m3h,total_pump_power_kw_lag5,0.163604436738654
pump_2_flow_m3h,pump_1_flow_m3h_lag5,-0.08475088431019595
pump_2_flow_m3h,pump_2_flow_m3h_lag5,-0.09500536240333371
pump_2_flow_m3h,pump_3_flow_m3h_lag5,-0.09917428276029096
pump_2_flow_m3h,pump_4_flow_m3h_lag5,-0.11720034197099029
pump_2_flow_m3h,tank_level_m3_lag6,-0.015272496202447965
pump_2_flow_m3h,total_pump_power_kw_lag6,0.07991075177027987
pump_2_flow_m3h,pump_1_flow_m3h_lag6,-0.03697366968086159
pump_2_flow_m3h,pump_2_flow_m3h_lag6,-0.025773861779007607
pump_2_flow_m3h,pump_3_flow_m3h_lag6,-0.028519446169437922
pump_2_flow_m3h,pump_4_flow_m3h_lag6,-0.027209979473139877
pump_2_flow_m3h,tank_level_m3_lag7,0.013851085152761856
pump_2_flow_m3h,total_pump_power_kw_lag7,0.18888644461256687
pump_2_flow_m3h,pump_1_flow_m3h_lag7,-0.10801344520871345
pump_2_flow_m3h,pump_2_flow_m3h_lag7,-0.08554315571388103
pump_2_flow_m3h,pump_3_flow_m3h_lag7,-0.09046447425121257
pump_2_flow_m3h,pump_4_flow_m3h_lag7,-0.08367951709413217
pump_2_flow_m3h,tank_level_m3_lag8,0.0042526784780205565
pump_2_flow_m3h,total_pump_power_kw_lag8,-0.30449788854352455
pump_2_flow_m3h,pump_1_flow_m3h_lag8,0.16086837026155204
pump_2_flow_m3h,pump_2_flow_m3h_lag8,0.1920373025082688
pump_2_flow_m3h,pump_3_flow_m3h_lag8,0.1671430698152221
pump_2_flow_m3h,pump_4_flow_m3h_lag8,0.18665830990520965
pump_2_flow_m3h,tank_level_m3_lag9,-0.011094764996237875
pump_2_flow_m3h,total_pump_power_kw_lag9,0.07890389595815955
pump_2_flow_m3h,pump_1_flow_m3h_lag9,-0.022041142338685586
pump_2_flow_m3h,pump_2_flow_m3h_lag9,-0.044295801356553845
pump_2_flow_m3h,pump_3_flow_m3h_lag9,-0.038677736922468085
pump_2_flow_m3h,pump_4_flow_m3h_lag9,-0.05262685351734529
pump_2_flow_m3h,tank_level_m3_lag10,0.01857633998680369
pump_2_flow_m3h,total_pump_power_kw_lag10,0.03557274466550058
pump_2_flow_m3h,pump_1_flow_m3h_lag10,-0.0315948344261453
pump_2_flow_m3h,pump_2_flow_m3h_lag10,-0.06732911219078802
pump_2_flow_m3h,pump_3_flow_m3h_lag10,-0.04234355571366086
pump_2_flow_m3h,pump_4_flow_m3h_lag10,-0.04756773661615886
pump_2_flow_m3h,tank_level_m3_lag11,-0.0024488177887379992
pump_2_flow_m3h,total_pump_power_kw_lag11,0.23158779474581015
pump_2_flow_m3h,pump_1_flow_m3h_lag11,-0.13671502888151638
pump_2_flow_m3h,pump_2_flow_m3h_lag11,-0.14055045333086635
pump_2_flow_m3h,pump_3_flow_m3h_lag11,-0.15882898280890861
pump_2_flow_m3h,pump_4_flow_m3h_lag11,-0.1400895690051249
pump_2_flow_m3h,tank_level_m3_lag12,-0.02191174565849921
pump_2_flow_m3h,total_pump_power_kw_lag12,0.009813694454569723
pump_2_flow_m3h,pump_1_flow_m3h_lag12,0.014641821163301857
pump_2_flow_m3h,pump_2_flow_m3h_lag12,0.001357573673326628
pump_2_flow_m3h,pump_3_flow_m3h_lag12,-0.011085931509773238
pump_2_flow_m3h,pump_4_flow_m3h_lag12,0.024446045741417458
pump_2_flow_m3h,tank_level_m3_lag13,0.01257280341692599
pump_2_flow_m3h,total_pump_power_kw_lag13,0.10825870906464465
pump_2_flow_m3h,pump_1_flow_m3h_lag13,-0.03853970777236898
pump_2_flow_m3h,pump_2_flow_m3h_lag13,-0.04537941896746478
pump_2_flow_m3h,pump_3_flow_m3h_lag13,-0.06240922497808892
pump_2_flow_m3h,pump_4_flow_m3h_lag13,-0.03400938830358072
pump_2_flow_m3h,tank_level_m3_lag14,0.0038995959902537805
pump_2_flow_m3h,total_pump_power_kw_lag14,-0.1869668538615676
pump_2_flow_m3h,pump_1_flow_m3h_lag14,0.10424301508359311
pump_2_flow_m3h,pump_2_flow_m3h_lag14,0.15757357420299517
pump_2_flow_m3h,pump_3_flow_m3h_lag14,0.14879266111986075
pump_2_flow_m3h,pump_4_flow_m3h_lag14,0.12664714526669402
pump_2_flow_m3h,tank_level_m3_lag15,-0.005966794138593787
pump_2_flow_m3h,total_pump_power_kw_lag15,0.16562208654043944
pump_2_flow_m3h,pump_1_flow_m3h_lag15,-0.08018902769195177
pump_2_flow_m3h,pump_2_flow_m3h_lag15,-0.09016742658594315
pump_2_flow_m3h,pump_3_flow_m3h_lag15,-0.06534634154071627
pump_2_flow_m3h,pump_4_flow_m3h_lag15,-0.08999124417444421
pump_2_flow_m3h,tank_level_m3_lag16,0.006311968223810749
pump_2_flow_m3h,total_pump_power_kw_lag16,-0.002536859800664923
pump_2_flow_m3h,pump_1_flow_m3h_lag16,0.006170278187145387
pump_2_flow_m3h,pump_2_flow_m3h_lag16,-0.011911182136398921
pump_2_flow_m3h,pump_3_flow_m3h_lag16,0.0005229372534592408
pump_2_flow_m3h,pump_4_flow_m3h_lag16,0.01253695319981053
pump_2_flow_m3h,tank_level_m3_lag17,-0.01457946643861325
pump_2_flow_m3h,total_pump_power_kw_lag17,-0.15726569978449884
pump_2_flow_m3h,pump_1_flow_m3h_lag17,0.0895170116452322
pump_2_flow_m3h,pump_2_flow_m3h_lag17,0.08855946584809421
pump_2_flow_m3h,pump_3_flow_m3h_lag17,0.11227592106034545
pump_2_flow_m3h,pump_4_flow_m3h_lag17,0.1079093526422683
pump_2_flow_m3h,tank_level_m3_lag18,0.013881813512075469
pump_2_flow_m3h,total_pump_power_kw_lag18,-0.17232091012352113
pump_2_flow_m3h,pump_1_flow_m3h_lag18,0.10969612470776102
pump_2_flow_m3h,pump_2_flow_m3h_lag18,0.10801672698702794
pump_2_flow_m3h,pump_3_flow_m3h_lag18,0.10423848935980018
pump_2_flow_m3h,pump_4_flow_m3h_lag18,0.09337791406345396
pump_2_flow_m3h,tank_level_m3_lag19,0.0037562417374696414
pump_2_flow_m3h,total_pump_power_kw_lag19,0.004634378641180686
pump_2_flow_m3h,pump_1_flow_m3h_lag19,0.0010132197124307699
pump_2_flow_m3h,pump_2_flow_m3h_lag19,-0.007184036107762783
pump_2_flow_m3h,pump_3_flow_m3h_lag19,-0.018794445179326207
pump_2_flow_m3h,pump_4_flow_m3h_lag19,-0.018142751163444812
pump_2_flow_m3h,tank_level_m3_lag20,-0.005413979040488959
pump_2_flow_m3h,total_pump_power_kw_lag20,0.07865824609662103
pump_2_flow_m3h,pump_1_flow_m3h_lag20,-0.07272318225226283
pump_2_flow_m3h,pump_2_flow_m3h_lag20,-0.03693803238137708
pump_2_flow_m3h,pump_3_flow_m3h_lag20,-0.045254227706903336
pump_2_flow_m3h,pump_4_flow_m3h_lag20,-0.06235027801274711
pump_2_flow_m3h,tank_level_m3_lag21,-0.0021501439256297883
pump_2_flow_m3h,total_pump_power_kw_lag21,0.12671045595203598
pump_2_flow_m3h,pump_1_flow_m3h_lag21,-0.08509065639343961
pump_2_flow_m3h,pump_2_flow_m3h_lag21,-0.09321392654800098
pump_2_flow_m3h,pump_3_flow_m3h_lag21,-0.07529190435268096
pump_2_flow_m3h,pump_4_flow_m3h_lag21,-0.05516290429532529
pump_2_flow_m3h,tank_level_m3_lag22,0.0006780150305895905
pump_2_flow_m3h,total_pump_power_kw_lag22,0.20459578217850025
pump_2_flow_m3h,pump_1_flow_m3h_lag22,-0.1194743984040619
pump_2_flow_m3h,pump_2_flow_m3h_lag22,-0.12328323940509096
pump_2_flow_m3h,pump_3_flow_m3h_lag22,-0.09180409730317078
pump_2_flow_m3h,pump_4_flow_m3h_lag22,-0.11246767555343301
pump_2_flow_m3h,tank_level_m3_lag23,0.0005656478061143722
pump_2_flow_m3h,total_pump_power_kw_lag23,-0.14534377529249567
pump_2_flow_m3h,pump_1_flow_m3h_lag23,0.09246983913729313
pump_2_flow_m3h,pump_2_flow_m3h_lag23,0.09414344574930254
pump_2_flow_m3h,pump_3_flow_m3h_lag23,0.09798745075647612
pump_2_flow_m3h,pump_4_flow_m3h_lag23,0.07944527332400761
pump_2_flow_m3h,tank_level_m3_lag24,0.0012934550370214126
pump_2_flow_m3h,total_pump_power_kw_lag24,-0.07323732814685117
pump_2_flow_m3h,pump_1_flow_m3h_lag24,0.052345420788661196
pump_2_flow_m3h,pump_2_flow_m3h_lag24,0.06631460460061164
pump_2_flow_m3h,pump_3_flow_m3h_lag24,0.055633072112411225
pump_2_flow_m3h,pump_4_flow_m3h_lag24,0.05900079606034728
pump_2_flow_m3h,outflow_m3h_current,0.0036559737841445027
pump_2_flow_m3h,pump_1_setpoint_percent_current,0.002504321473663501
pump_2_flow_m3h,pump_2_setpoint_percent_current,0.25886846160345717
pump_2_flow_m3h,pump_3_setpoint_percent_current,0.003323806129061198
pump_2_flow_m3h,pump_4_setpoint_percent_current,0.0018307780607871756
pump_2_flow_m3h,intercept,-9.886264603620262
pump_3_flow_m3h,tank_level_m3_lag1,-0.004249278498775083
pump_3_flow_m3h,total_pump_power_kw_lag1,0.06687240101095399
pump_3_flow_m3h,pump_1_flow_m3h_lag1,-0.03543509131749344
pump_3_flow_m3h,pump_2_flow_m3h_lag1,-0.03127952544407662
pump_3_flow_m3h,pump_3_flow_m3h_lag1,-0.017556242920962542
pump_3_flow_m3h,pump_4_flow_m3h_lag1,-0.02481175443657724
pump_3_flow_m3h,tank_level_m3_lag2,-0.00037438178461845703
pump_3_flow_m3h,total_pump_power_kw_lag2,0.0034843068412746883
pump_3_flow_m3h,pump_1_flow_m3h_lag2,0.007722705175639836
pump_3_flow_m3h,pump_2_flow_m3h_lag2,0.0002764703061573018
pump_3_flow_m3h,pump_3_flow_m3h_lag2,0.00949365574634669
pump_3_flow_m3h,pump_4_flow_m3h_lag2,-0.02288207215876241
pump_3_flow_m3h,tank_level_m3_lag3,0.0077077776374276374
pump_3_flow_m3h,total_pump_power_kw_lag3,0.2371674886533609
pump_3_flow_m3h,pump_1_flow_m3h_lag3,-0.1333076481731954
pump_3_flow_m3h,pump_2_flow_m3h_lag3,-0.15552629110850735
pump_3_flow_m3h,pump_3_flow_m3h_lag3,-0.08118271335063024
pump_3_flow_m3h,pump_4_flow_m3h_lag3,-0.1481325342647339
pump_3_flow_m3h,tank_level_m3_lag4,0.004795481319821132
pump_3_flow_m3h,total_pump_power_kw_lag4,0.0011386177717946215
pump_3_flow_m3h,pump_1_flow_m3h_lag4,0.0014122464180269384
pump_3_flow_m3h,pump_2_flow_m3h_lag4,0.013094274405795643
pump_3_flow_m3h,pump_3_flow_m3h_lag4,0.012954479204400592
pump_3_flow_m3h,pump_4_flow_m3h_lag4,-0.013199239124553064
pump_3_flow_m3h,tank_level_m3_lag5,0.0010333628708039944
pump_3_flow_m3h,total_pump_power_kw_lag5,-0.10227830598777884
pump_3_flow_m3h,pump_1_flow_m3h_lag5,0.06136732424269363
pump_3_flow_m3h,pump_2_flow_m3h_lag5,0.059982845080039315
pump_3_flow_m3h,pump_3_flow_m3h_lag5,0.07535187149683362
pump_3_flow_m3h,pump_4_flow_m3h_lag5,0.06153954874898905
pump_3_flow_m3h,tank_level_m3_lag6,-0.010248404399314043
pump_3_flow_m3h,total_pump_power_kw_lag6,0.054148394783468515
pump_3_flow_m3h,pump_1_flow_m3h_lag6,-0.03430234641775444
pump_3_flow_m3h,pump_2_flow_m3h_lag6,-0.013462034905283499
pump_3_flow_m3h,pump_3_flow_m3h_lag6,-0.03801538973299518
pump_3_flow_m3h,pump_4_flow_m3h_lag6,-0.04506863118513441
pump_3_flow_m3h,tank_level_m3_lag7,-0.005988402404767806
pump_3_flow_m3h,total_pump_power_kw_lag7,-0.04557353757506239
pump_3_flow_m3h,pump_1_flow_m3h_lag7,0.03359438866627444
pump_3_flow_m3h,pump_2_flow_m3h_lag7,0.037350205346520504
pump_3_flow_m3h,pump_3_flow_m3h_lag7,0.0744113807377382
pump_3_flow_m3h,pump_4_flow_m3h_lag7,0.04840883944678452
pump_3_flow_m3h,tank_level_m3_lag8,-0.0012378488315915592
pump_3_flow_m3h,total_pump_power_kw_lag8,0.22908937972737364
pump_3_flow_m3h,pump_1_flow_m3h_lag8,-0.08045440204466575
pump_3_flow_m3h,pump_2_flow_m3h_lag8,-0.1185149796098729
pump_3_flow_m3h,pump_3_flow_m3h_lag8,-0.12914251673152252
pump_3_flow_m3h,pump_4_flow_m3h_lag8,-0.13461055857029247
pump_3_flow_m3h,tank_level_m3_lag9,-0.009447347611698048
pump_3_flow_m3h,total_pump_power_kw_lag9,0.1913864988069851
pump_3_flow_m3h,pump_1_flow_m3h_lag9,-0.08681937922125468
pump_3_flow_m3h,pump_2_flow_m3h_lag9,-0.09197764256342149
pump_3_flow_m3h,pump_3_flow_m3h_lag9,-0.0860618217796856
pump_3_flow_m3h,pump_4_flow_m3h_lag9,-0.07039633301585957
pump_3_flow_m3h,tank_level_m3_lag10,0.019149080426530685
pump_3_flow_m3h,total_pump_power_kw_lag10,-0.0599381280590542
pump_3_flow_m3h,pump_1_flow_m3h_lag10,0.02474064373515064
pump_3_flow_m3h,pump_2_flow_m3h_lag10,0.05101796220151096
pump_3_flow_m3h,pump_3_flow_m3h_lag10,0.024136117533117563
pump_3_flow_m3h,pump_4_flow_m3h_lag10,0.016987605358790292
pump_3_flow_m3h,tank_level_m3_lag11,-0.016254740204617105
pump_3_flow_m3h,total_pump_power_kw_lag11,0.07989152951459443
pump_3_flow_m3h,pump_1_flow_m3h_lag11,-0.03152381615243533
pump_3_flow_m3h,pump_2_flow_m3h_lag11,-0.016060593767391704
pump_3_flow_m3h,pump_3_flow_m3h_lag11,-0.018520645705880683
pump_3_flow_m3h,pump_4_flow_m3h_lag11,-0.04283920052996028
pump_3_flow_m3h,tank_level_m3_lag12,0.024941700970290748
pump_3_flow_m3h,total_pump_power_kw_lag12,-0.11618069269014286
pump_3_flow_m3h,pump_1_flow_m3h_lag12,0.08454521738780935
pump_3_flow_m3h,pump_2_flow_m3h_lag12,0.04618548440501033
pump_3_flow_m3h,pump_3_flow_m3h_lag12,0.06569797681243914
pump_3_flow_m3h,pump_4_flow_m3h_lag12,0.03183454337102961
pump_3_flow_m3h,tank_level_m3_lag13,-0.005283926898090123
pump_3_flow_m3h,total_pump_power_kw_lag13,0.0064941930551164
pump_3_flow_m3h,pump_1_flow_m3h_lag13,0.010188413629105404
pump_3_flow_m3h,pump_2_flow_m3h_lag13,-0.013500429644321132
pump_3_flow_m3h,pump_3_flow_m3h_lag13,0.007713287359673481
pump_3_flow_m3h,pump_4_flow_m3h_lag13,-0.021178858445923432
pump_3_flow_m3h,tank_level_m3_lag14,0.0045346865303300884
pump_3_flow_m3h,total_pump_power_kw_lag14,0.01173013326636831
pump_3_flow_m3h,pump_1_flow_m3h_lag14,-0.00807610820193641
pump_3_flow_m3h,pump_2_flow_m3h_lag14,0.0027896822271172746
pump_3_flow_m3h,pump_3_flow_m3h_lag14,-0.003900558630879678
pump_3_flow_m3h,pump_4_flow_m3h_lag14,-0.004106716424471291
pump_3_flow_m3h,tank_level_m3_lag15,-0.025953470970131703
pump_3_flow_m3h,total_pump_power_kw_lag15,-0.12566710684529836
pump_3_flow_m3h,pump_1_flow_m3h_lag15,0.09475373368451719
pump_3_flow_m3h,pump_2_flow_m3h_lag15,0.09806075305597164
pump_3_flow_m3h,pump_3_flow_m3h_lag15,0.09173069912910667
pump_3_flow_m3h,pump_4_flow_m3h_lag15,0.08391435577882897
pump_3_flow_m3h,tank_level_m3_lag16,0.004282737603567998
pump_3_flow_m3h,total_pump_power_kw_lag16,0.08281553210571743
pump_3_flow_m3h,pump_1_flow_m3h_lag16,-0.04280982812285328
pump_3_flow_m3h,pump_2_flow_m3h_lag16,-0.01789642152964565
pump_3_flow_m3h,pump_3_flow_m3h_lag16,-0.029280723520770824
pump_3_flow_m3h,pump_4_flow_m3h_lag16,-0.07036027145303615
pump_3_flow_m3h,tank_level_m3_lag17,0.01911163082736153
pump_3_flow_m3h,total_pump_power_kw_lag17,0.0643044139111685
pump_3_flow_m3h,pump_1_flow_m3h_lag17,-0.047180552025783605
pump_3_flow_m3h,pump_2_flow_m3h_lag17,-0.031011925505602472
pump_3_flow_m3h,pump_3_flow_m3h_lag17,-0.030127534102949077
pump_3_flow_m3h,pump_4_flow_m3h_lag17,-0.03872887573905759
pump_3_flow_m3h,tank_level_m3_lag18,-0.009289321312687927
pump_3_flow_m3h,total_pump_power_kw_lag18,0.06348708740508904
pump_3_flow_m3h,pump_1_flow_m3h_lag18,-0.06423809976516404
pump_3_flow_m3h,pump_2_flow_m3h_lag18,-0.03593210114992813
pump_3_flow_m3h,pump_3_flow_m3h_lag18,-0.029653390344373337
pump_3_flow_m3h,pump_4_flow_m3h_lag18,-0.022976673894467142
pump_3_flow_m3h,tank_level_m3_lag19,0.005473549239559963
pump_3_flow_m3h,total_pump_power_kw_lag19,0.21619410947403572
pump_3_flow_m3h,pump_1_flow_m3h_lag19,-0.12361101618153683
pump_3_flow_m3h,pump_2_flow_m3h_lag19,-0.13632378317359128
pump_3_flow_m3h,pump_3_flow_m3h_lag19,-0.11317489278590256
pump_3_flow_m3h,pump_4_flow_m3h_lag19,-0.15808333989943552
pump_3_flow_m3h,tank_level_m3_lag20,-0.014918723023261984
pump_3_flow_m3h,total_pump_power_kw_lag20,-0.008184524935220296
pump_3_flow_m3h,pump_1_flow_m3h_lag20,0.026282398961586656
pump_3_flow_m3h,pump_2_flow_m3h_lag20,0.04003057084217268
pump_3_flow_m3h,pump_3_flow_m3h_lag20,0.027860989633250358
pump_3_flow_m3h,pump_4_flow_m3h_lag20,0.011487883932524784
pump_3_flow_m3h,tank_level_m3_lag21,0.020248727366546194
pump_3_flow_m3h,total_pump_power_kw_lag21,-0.1497655364202881
pump_3_flow_m3h,pump_1_flow_m3h_lag21,0.10517401092508838
pump_3_flow_m3h,pump_2_flow_m3h_lag21,0.08958198683236886
pump_3_flow_m3h,pump_3_flow_m3h_lag21,0.08787569678665745
pump_3_flow_m3h,pump_4_flow_m3h_lag21,0.06955028776269381
pump_3_flow_m3h,tank_level_m3_lag22,-0.009610348480889208
pump_3_flow_m3h,total_pump_power_kw_lag22,-0.07143497275732016
pump_3_flow_m3h,pump_1_flow_m3h_lag22,0.0562944559818733
pump_3_flow_m3h,pump_2_flow_m3h_lag22,0.06458525848068924
pump_3_flow_m3h,pump_3_flow_m3h_lag22,0.03645528438152975
pump_3_flow_m3h,pump_4_flow_m3h_lag22,0.04128153918375131
pump_3_flow_m3h,tank_level_m3_lag23,0.0003064063763100894
pump_3_flow_m3h,total_pump_power_kw_lag23,-0.05070880747630184
pump_3_flow_m3h,pump_1_flow_m3h_lag23,0.04997134550826061
pump_3_flow_m3h,pump_2_flow_m3h_lag23,0.02503802555181937
pump_3_flow_m3h,pump_3_flow_m3h_lag23,0.03148933787471653
pump_3_flow_m3h,pump_4_flow_m3h_lag23,-0.006727330843730735
pump_3_flow_m3h,tank_level_m3_lag24,0.002331143192804458
pump_3_flow_m3h,total_pump_power_kw_lag24,0.07860672586852244
pump_3_flow_m3h,pump_1_flow_m3h_lag24,-0.049213478996862334
pump_3_flow_m3h,pump_2_flow_m3h_lag24,-0.043636262884421316
pump_3_flow_m3h,pump_3_flow_m3h_lag24,-0.027414544536780536
pump_3_flow_m3h,pump_4_flow_m3h_lag24,-0.05571425911341439
pump_3_flow_m3h,outflow_m3h_current,0.025730896319131273
pump_3_flow_m3h,pump_1_setpoint_percent_current,0.0037333275816394396
pump_3_flow_m3h,pump_2_setpoint_percent_current,-0.0008381666435739073
pump_3_flow_m3h,pump_3_setpoint_percent_current,0.26239957818419357
pump_3_flow_m3h,pump_4_setpoint_percent_current,-0.0024911737567439585
pump_3_flow_m3h,intercept,-6.864163572213902
pump_4_flow_m3h,tank_level_m3_lag1,0.013072549015890776
pump_4_flow_m3h,total_pump_power_kw_lag1,-0.026871784812393613
pump_4_flow_m3h,pump_1_flow_m3h_lag1,-0.0038557088745178264
pump_4_flow_m3h,pump_2_flow_m3h_lag1,0.005966268369646678
pump_4_flow_m3h,pump_3_flow_m3h_lag1,-0.0007709390925620015
pump_4_flow_m3h,pump_4_flow_m3h_lag1,-0.00875538494364707
pump_4_flow_m3h,tank_level_m3_lag2,-0.014056656165921387
pump_4_flow_m3h,total_pump_power_kw_lag2,-0.29782355927198984
pump_4_flow_m3h,pump_1_flow_m3h_lag2,0.1805868175623142
pump_4_flow_m3h,pump_2_flow_m3h_lag2,0.1986406766018643
pump_4_flow_m3h,pump_3_flow_m3h_lag2,0.17581389607078976
pump_4_flow_m3h,pump_4_flow_m3h_lag2,0.15629793180944287
pump_4_flow_m3h,tank_level_m3_lag3,0.0034305369692944794
pump_4_flow_m3h,total_pump_power_kw_lag3,-0.26478806311254655
pump_4_flow_m3h,pump_1_flow_m3h_lag3,0.16627130340457502
pump_4_flow_m3h,pump_2_flow_m3h_lag3,0.18055391793072426
pump_4_flow_m3h,pump_3_flow_m3h_lag3,0.12183240615751217
pump_4_flow_m3h,pump_4_flow_m3h_lag3,0.12973011661143624
pump_4_flow_m3h,tank_level_m3_lag4,0.012839064567191465
pump_4_flow_m3h,total_pump_power_kw_lag4,0.06115740195841517
pump_4_flow_m3h,pump_1_flow_m3h_lag4,-0.07542886959718867
pump_4_flow_m3h,pump_2_flow_m3h_lag4,-0.06927336396287306
pump_4_flow_m3h,pump_3_flow_m3h_lag4,-0.05097094516970253
pump_4_flow_m3h,pump_4_flow_m3h_lag4,-0.044948242240385725
pump_4_flow_m3h,tank_level_m3_lag5,0.004161892723810928
pump_4_flow_m3h,total_pump_power_kw_lag5,0.07361557233832355
pump_4_flow_m3h,pump_1_flow_m3h_lag5,-0.1017218548029153
pump_4_flow_m3h,pump_2_flow_m3h_lag5,-0.06598049981862275
pump_4_flow_m3h,pump_3_flow_m3h_lag5,-0.03808494815927879
pump_4_flow_m3h,pump_4_flow_m3h_lag5,-0.041595185756798575
pump_4_flow_m3h,tank_level_m3_lag6,-0.01971529311508327
