session_id,station_id,arrival,departure,energy_needed_kwh,energy_delivered_kwh,unmet_kwh,pct_met,energy_cost_eur,penalty_eur,avg_price_eur_per_kwh
202,1,2025-12-05 19:00:00,2025-12-06 01:45:00,34.7623,34.7623,0.0,100.0,3.3413568770000004,0.0,0.09612013235602938
205,1,2025-12-06 19:30:00,2025-12-07 02:00:00,28.6556,28.6556,0.0,100.0,1.9729043439999996,0.0,0.0688488234062452
207,1,2025-12-07 13:45:00,2025-12-07 18:15:00,22.5883,22.5883,0.0,100.0,1.399075371,0.0,0.06193805514359203
210,1,2025-12-08 15:15:00,2025-12-09 02:30:00,71.9442,71.9442,0.0,100.0,6.011074623999999,0.0,0.08355190027827121
212,1,2025-12-09 14:45:00,2025-12-09 18:45:00,21.958,21.958,0.0,100.0,1.4539262209999997,0.0,0.06621396397668275
214,1,2025-12-10 13:00:00,2025-12-10 18:00:00,35.7043,35.7043,0.0,100.0,0.7792644300000003,0.0,0.021825506451603877
216,1,2025-12-11 01:00:00,2025-12-11 06:00:00,22.2998,22.2998,0.0,100.0,1.5604442680000001,0.0,0.06997570686732617
218,1,2025-12-11 11:30:00,2025-12-11 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,1,2025-12-11 17:00:00,2025-12-12 04:15:00,78.936,78.936,0.0,100.0,7.5645762,0.0,0.09583176497415627
222,1,2025-12-12 20:15:00,2025-12-13 03:30:00,44.9056,44.9056,0.0,100.00000000000001,4.186411996,0.0,0.09322694710681965
223,1,2025-12-13 20:15:00,2025-12-14 06:30:00,26.7308,26.7308,0.0,100.0,2.311897944,0.0,0.08648816885390637
224,1,2025-12-14 19:15:00,2025-12-15 05:15:00,28.6615,28.6615,0.0,100.0,2.13790144,0.0,0.07459140100832126
226,1,2025-12-15 11:00:00,2025-12-15 13:30:00,3.481,3.481,0.0,100.0,0.12006658299999998,0.0,0.034491980178109734
227,1,2025-12-15 13:45:00,2025-12-15 16:45:00,15.0639,15.0639,0.0,100.0,0.8840144620000001,0.0,0.058684302338703795
228,1,2025-12-15 17:30:00,2025-12-15 20:00:00,11.6686,11.6686,0.0,100.0,1.1697316619999998,0.0,0.10024610167457963
230,1,2025-12-15 20:45:00,2025-12-16 03:30:00,36.4466,36.4466,0.0,100.0,2.980359188,0.0,0.08177331185899371
234,1,2025-12-16 18:00:00,2025-12-17 02:15:00,50.1806,50.1806,0.0,100.0,5.928106988,0.0,0.11813543457033196
235,1,2025-12-17 11:45:00,2025-12-17 14:00:00,5.0932,5.0932,0.0,100.0,0.0,0.0,0.0
238,1,2025-12-18 19:30:00,2025-12-19 09:00:00,62.956,62.956,0.0,100.0,1.8846849399999994,0.0,0.029936542029353825
